method,method_family,filter_variant,dataset,source_model,scenario,evaluation,k,requirements_total,requirements_with_ground_truth,ground_truth_links_total,correctly_retrieved_links,requirement_hit_at_k,precision_at_k,recall_at_k,f1_at_k,map_at_k,mrr_at_k
Qwen3 0.6B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,widgets_all_resolved,30,30,30,157,27,0.5333333333333333,0.030000000000000002,0.2833333333333333,0.05286511390638526,0.080571120713038,0.20439724310776944
Qwen3 0.6B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,widgets_functional_resolved,30,30,30,150,24,0.5,0.02666666666666667,0.275,0.046994261166462305,0.07810022124213853,0.2005877192982456
Qwen3 0.6B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,widgets_linked_resolved,30,30,27,85,16,0.5185185185185185,0.019753086419753086,0.2932098765432099,0.03656371856877866,0.058804534484359045,0.1360586651814722
Qwen3 0.6B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,actions_all,40,30,27,196,57,0.9259259259259259,0.05277777777777778,0.8816239316239317,0.09433505530156822,0.2449224450271051,0.7193415637860082
Qwen3 0.6B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,actions_orphan,40,30,7,13,7,1.0,0.025,1.0,0.04878048780487806,0.2227891156462585,0.4251700680272109
Qwen3 0.6B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,actions_with_linked_widget,40,30,27,183,57,0.9259259259259259,0.05277777777777778,0.8816239316239317,0.09433505530156822,0.2613182626133989,0.7193415637860082
Qwen3 0.6B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,combined_actions_and_linked_widgets,40,30,27,281,55,0.8518518518518519,0.05092592592592592,0.6218462401795735,0.09111880197494145,0.10168604397763897,0.44038852578068266
Qwen3 0.6B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,combined_actions_and_widgets,40,30,30,353,65,0.7666666666666667,0.05416666666666667,0.5322159661883544,0.09459523507049127,0.10964433475970177,0.44230555555555556
Qwen3 0.6B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,widgets_all_resolved,40,30,30,157,29,0.5333333333333333,0.024166666666666666,0.3,0.04387341564541936,0.08198646462838191,0.20439724310776944
Qwen3 0.6B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,widgets_functional_resolved,40,30,30,150,26,0.5333333333333333,0.021666666666666667,0.29444444444444445,0.039368353681480485,0.07936124416982812,0.20151364522417156
Qwen3 0.6B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,widgets_linked_resolved,40,30,27,85,17,0.5555555555555556,0.015740740740740743,0.3302469135802469,0.029746137422446743,0.0598627355425601,0.13711686623967326
Qwen3 0.6B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,actions_all,50,30,27,196,62,0.9629629629629629,0.045925925925925926,0.9260683760683761,0.08271299810123166,0.24706400278311774,0.7200974216847233
Qwen3 0.6B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,actions_orphan,50,30,7,13,7,1.0,0.02,1.0,0.03921568627450981,0.2227891156462585,0.4251700680272109
Qwen3 0.6B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,actions_with_linked_widget,50,30,27,183,62,0.9629629629629629,0.045925925925925926,0.9260683760683761,0.08271299810123166,0.2634598203694115,0.7200974216847233
Qwen3 0.6B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,combined_actions_and_linked_widgets,50,30,27,281,59,0.8888888888888888,0.0437037037037037,0.6444521794521795,0.0794932251628495,0.10274307516678399,0.4412703599958502
Qwen3 0.6B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,combined_actions_and_widgets,50,30,30,353,71,0.8333333333333334,0.04733333333333333,0.5604672944396827,0.08441127103443957,0.11100307142485269,0.4438399470899471
Qwen3 0.6B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,widgets_all_resolved,50,30,30,157,33,0.6333333333333333,0.022000000000000002,0.3428104575163399,0.04023771408347302,0.08302372239989084,0.20664085450031697
Qwen3 0.6B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,widgets_functional_resolved,50,30,30,150,30,0.6333333333333333,0.02,0.3372549019607843,0.036560044553047295,0.08039850194133705,0.2037572566167191
Qwen3 0.6B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,widgets_linked_resolved,50,30,27,85,20,0.6296296296296297,0.014814814814814815,0.3716412490922295,0.02772407063873643,0.06087806996632173,0.13878672251945862
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,actions_all,1,36,36,129,21,0.5833333333333334,0.5833333333333334,0.46994047619047624,0.4963183421516755,0.5833333333333334,0.5833333333333334
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,actions_orphan,1,36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,actions_with_linked_widget,1,36,36,129,21,0.5833333333333334,0.5833333333333334,0.46994047619047624,0.4963183421516755,0.5833333333333334,0.5833333333333334
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_linked_widgets,1,36,36,199,5,0.1388888888888889,0.1388888888888889,0.038558201058201055,0.05714285714285715,0.1388888888888889,0.1388888888888889
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_widgets,1,36,36,296,6,0.16666666666666666,0.16666666666666666,0.034341931216931215,0.05336948732981565,0.16666666666666666,0.16666666666666666
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,widgets_all_resolved,1,36,36,167,2,0.05555555555555555,0.05555555555555555,0.012037037037037037,0.01893939393939394,0.05555555555555555,0.05555555555555555
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,widgets_functional_resolved,1,36,29,143,1,0.034482758620689655,0.034482758620689655,0.003448275862068966,0.006269592476489028,0.034482758620689655,0.034482758620689655
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,widgets_linked_resolved,1,36,36,70,1,0.027777777777777776,0.027777777777777776,0.009259259259259259,0.013888888888888888,0.027777777777777776,0.027777777777777776
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,actions_all,5,36,36,129,40,0.8333333333333334,0.2222222222222222,0.718121693121693,0.30490938290645897,0.4373765432098765,0.6736111111111112
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,actions_orphan,5,36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,actions_with_linked_widget,5,36,36,129,40,0.8333333333333334,0.2222222222222222,0.718121693121693,0.30490938290645897,0.4373765432098765,0.6736111111111112
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_linked_widgets,5,36,36,199,20,0.3888888888888889,0.1111111111111111,0.1881486568986569,0.12388657170163701,0.09212962962962962,0.2300925925925926
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_widgets,5,36,36,296,21,0.4166666666666667,0.11666666666666667,0.15442400963234296,0.11055123685105002,0.09064814814814814,0.25787037037037036
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,widgets_all_resolved,5,36,36,167,8,0.19444444444444445,0.044444444444444446,0.12407407407407407,0.058862433862433866,0.0587962962962963,0.10046296296296296
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,widgets_functional_resolved,5,36,29,143,4,0.13793103448275862,0.027586206896551727,0.0896551724137931,0.0374384236453202,0.03563218390804597,0.07183908045977012
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,widgets_linked_resolved,5,36,36,70,7,0.16666666666666666,0.03888888888888889,0.12129629629629629,0.055158730158730164,0.053240740740740734,0.07268518518518519
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,actions_all,10,36,36,129,54,0.9166666666666666,0.15000000000000002,0.8559854497354498,0.2348735789606725,0.4389846965020576,0.6852954144620811
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,actions_orphan,10,36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,actions_with_linked_widget,10,36,36,129,54,0.9166666666666666,0.15000000000000002,0.8559854497354498,0.2348735789606725,0.4389846965020576,0.6852954144620811
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_linked_widgets,10,36,36,199,31,0.5555555555555556,0.08611111111111111,0.29998176977343644,0.12056059573427132,0.09661277679796199,0.2523037918871252
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_widgets,10,36,36,296,33,0.5833333333333334,0.09166666666666667,0.25666717541717543,0.11408915538125203,0.08923954046639232,0.280081569664903
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,widgets_all_resolved,10,36,36,167,17,0.3888888888888889,0.04722222222222223,0.2513888888888889,0.07523217523217524,0.07511757789535567,0.12563932980599646
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,widgets_functional_resolved,10,36,29,143,11,0.3448275862068966,0.03793103448275863,0.2189655172413793,0.06086212637936776,0.04962598066046341,0.09926108374384236
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,widgets_linked_resolved,10,36,36,70,15,0.3611111111111111,0.041666666666666664,0.27638888888888885,0.06973489473489475,0.07601410934744268,0.0978615520282187
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,actions_all,20,36,36,129,62,0.9444444444444444,0.08611111111111111,0.9131944444444444,0.14842352821590155,0.4482861171411976,0.6867574027661747
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,actions_orphan,20,36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,actions_with_linked_widget,20,36,36,129,62,0.9444444444444444,0.08611111111111111,0.9131944444444444,0.14842352821590155,0.4482861171411976,0.6867574027661747
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_linked_widgets,20,36,36,199,48,0.7777777777777778,0.06666666666666667,0.4532153032153032,0.10855784937218599,0.10322718273802582,0.2683370641703975
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_widgets,20,36,36,296,58,0.8333333333333334,0.08055555555555555,0.42497786935286935,0.1201936397657915,0.09468366487775906,0.298214709673043
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,widgets_all_resolved,20,36,36,167,36,0.5833333333333334,0.05,0.3766534391534392,0.08360695173497107,0.08931735317038342,0.1401160295768139
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,widgets_functional_resolved,20,36,29,143,29,0.5517241379310345,0.049999999999999996,0.37159277504105087,0.08287768092865544,0.06746457931154586,0.11520376175548588
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,widgets_linked_resolved,20,36,36,70,23,0.4722222222222222,0.03194444444444445,0.3736111111111111,0.057449704080138865,0.0854674192909487,0.10665042111120543
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,actions_all,30,36,36,129,67,1.0,0.062037037037037036,0.9675925925925927,0.11165845169244916,0.4520077607239522,0.6891311401399121
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,actions_orphan,30,36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,actions_with_linked_widget,30,36,36,129,67,1.0,0.062037037037037036,0.9675925925925927,0.11165845169244916,0.4520077607239522,0.6891311401399121
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_linked_widgets,30,36,36,199,63,0.8611111111111112,0.058333333333333334,0.5305525878442545,0.09902589651468131,0.10977812687351102,0.271323429656763
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_widgets,30,36,36,296,80,0.9166666666666666,0.07407407407407407,0.5213241927825262,0.11798819018815743,0.10262202187771025,0.30127738773572105
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,widgets_all_resolved,30,36,36,167,46,0.6388888888888888,0.0425925925925926,0.45034794110881066,0.0744606980535474,0.09600939702093135,0.14211033157111588
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,widgets_functional_resolved,30,36,29,143,38,0.6551724137931034,0.04367816091954023,0.47342043264082245,0.07613408468793784,0.07560591599447382,0.11932148311458655
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,widgets_linked_resolved,30,36,36,70,28,0.5277777777777778,0.025925925925925925,0.4300925925925926,0.047938637413257906,0.08868499921350946,0.1086003390093992
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,actions_all,40,36,36,129,68,1.0,0.04722222222222222,0.9814814814814815,0.08718592160742268,0.452306446506509,0.6891311401399121
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,actions_orphan,40,36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,actions_with_linked_widget,40,36,36,129,68,1.0,0.04722222222222222,0.9814814814814815,0.08718592160742268,0.452306446506509,0.6891311401399121
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_linked_widgets,40,36,36,199,76,0.9166666666666666,0.05277777777777778,0.6123486467236466,0.09261746285132995,0.1147010548038297,0.27298513600596935
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_widgets,40,36,36,296,95,0.9444444444444444,0.06597222222222222,0.5793393874643874,0.11007772027804368,0.10634632369607659,0.30209438119977333
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,widgets_all_resolved,40,36,36,167,52,0.6944444444444444,0.036111111111111115,0.5179405337014032,0.06525049453123778,0.10016578970861356,0.1438744444743417
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,widgets_functional_resolved,40,36,29,143,39,0.6896551724137931,0.03362068965517241,0.4906618119511673,0.06053623878041921,0.07614470909792209,0.12039906932148312
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,widgets_linked_resolved,40,36,36,70,33,0.5555555555555556,0.02291666666666667,0.48379629629629634,0.04298578024707728,0.09240736412341391,0.10949639635706944
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,actions_all,50,36,36,129,70,1.0,0.03888888888888889,0.9953703703703705,0.07286470450992535,0.45322596780646507,0.6891311401399121
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,actions_orphan,50,36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,actions_with_linked_widget,50,36,36,129,70,1.0,0.03888888888888889,0.9953703703703705,0.07286470450992535,0.45322596780646507,0.6891311401399121
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_linked_widgets,50,36,36,199,83,0.9166666666666666,0.04611111111111112,0.6446610873694207,0.08251323580351418,0.11771027984709585,0.27298513600596935
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_widgets,50,36,36,296,103,0.9444444444444444,0.05722222222222222,0.61017034662868,0.09833681921375885,0.10958016594312663,0.30209438119977333
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,widgets_all_resolved,50,36,36,167,59,0.7222222222222222,0.032777777777777774,0.5989590522199219,0.060548436528368575,0.10369043053315449,0.14443000002989725
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,widgets_functional_resolved,50,36,29,143,45,0.6896551724137931,0.03103448275862069,0.5567537659741558,0.057152110169258766,0.07983047012149015,0.12039906932148312
Qwen3 0.6B,CE,Relaxed,LLMReq,GPT5,LLMReq-GPT5,widgets_linked_resolved,50,36,36,70,37,0.6388888888888888,0.020555555555555556,0.5740740740740741,0.03911218917693206,0.09467909701235272,0.11131523069528362
Qwen3 0.6B,CE,Relaxed,LLMReq,Gemma3,LLMReq-Gemma3,actions_all,1,36,30,172,18,0.6,0.6,0.37527454027454027,0.41505368814192345,0.6,0.6
Qwen3 0.6B,CE,Relaxed,LLMReq,Gemma3,LLMReq-Gemma3,actions_orphan,1,36,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen3 0.6B,CE,Relaxed,LLMReq,Gemma3,LLMReq-Gemma3,actions_with_linked_widget,1,36,30,171,18,0.6,0.6,0.3755775705775706,0.4155587386469739,0.6,0.6
Qwen3 0.6B,CE,Relaxed,LLMReq,Gemma3,LLMReq-Gemma3,combined_actions_and_linked_widgets,1,36,30,264,4,0.13333333333333333,0.13333333333333333,0.050416666666666665,0.06710997442455244,0.13333333333333333,0.13333333333333333
Qwen3 0.6B,CE,Relaxed,LLMReq,Gemma3,LLMReq-Gemma3,combined_actions_and_widgets,1,36,36,357,4,0.1111111111111111,0.1111111111111111,0.03531635802469136,0.04905921964745494,0.1111111111111111,0.1111111111111111
Qwen3 0.6B,CE,Relaxed,LLMReq,Gemma3,LLMReq-Gemma3,widgets_all_resolved,1,36,36,185,0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen3 0.6B,CE,Relaxed,LLMReq,Gemma3,LLMReq-Gemma3,widgets_functional_resolved,1,36,33,171,0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen3 0.6B,CE,Relaxed,LLMReq,Gemma3,LLMReq-Gemma3,widgets_linked_resolved,1,36,30,92,0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen3 0.6B,CE,Relaxed,LLMReq,Gemma3,LLMReq-Gemma3,actions_all,5,36,30,172,40,0.8666666666666667,0.26666666666666666,0.6801718651718651,0.3292281519365534,0.35988888888888887,0.7166666666666667
Qwen3 0.6B,CE,Relaxed,LLMReq,Gemma3,LLMReq-Gemma3,actions_orphan,5,36,1,1,1,1.0,0.2,1.0,0.33333333333333337,0.5,0.5
Qwen3 0.6B,CE,Relaxed,LLMReq,Gemma3,LLMReq-Gemma3,actions_with_linked_widget,5,36,30,171,40,0.8666666666666667,0.26666666666666666,0.678959743959744,0.32885388293070544,0.35988888888888887,0.7166666666666667
Qwen3 0.6B,CE,Relaxed,LLMReq,Gemma3,LLMReq-Gemma3,combined_actions_and_linked_widgets,5,36,30,264,16,0.4,0.10666666666666667,0.24048160173160174,0.1382066750332182,0.08544444444444445,0.23444444444444443
Qwen3 0.6B,CE,Relaxed,LLMReq,Gemma3,LLMReq-Gemma3,combined_actions_and_widgets,5,36,36,357,17,0.3611111111111111,0.09444444444444446,0.19122564935064934,0.11374031284307733,0.06981481481481482,0.20092592592592592
Qwen3 0.6B,CE,Relaxed,LLMReq,Gemma3,LLMReq-Gemma3,widgets_all_resolved,5,36,36,185,4,0.1111111111111111,0.022222222222222223,0.08333333333333333,0.03439153439153439,0.021064814814814814,0.027314814814814816
Qwen3 0.6B,CE,Relaxed,LLMReq,Gemma3,LLMReq-Gemma3,widgets_functional_resolved,5,36,33,171,4,0.12121212121212122,0.024242424242424242,0.09090909090909091,0.03751803751803752,0.02297979797979798,0.0297979797979798
Qwen3 0.6B,CE,Relaxed,LLMReq,Gemma3,LLMReq-Gemma3,widgets_linked_resolved,5,36,30,92,3,0.1,0.020000000000000004,0.08333333333333333,0.03174603174603175,0.021111111111111112,0.024444444444444446
Qwen3 0.6B,CE,Relaxed,LLMReq,Gemma3,LLMReq-Gemma3,actions_all,10,36,30,172,48,0.9,0.16,0.7243909793909793,0.2295771772072553,0.3235820105820106,0.7203703703703703
Qwen3 0.6B,CE,Relaxed,LLMReq,Gemma3,LLMReq-Gemma3,actions_orphan,10,36,1,1,1,1.0,0.1,1.0,0.18181818181818182,0.5,0.5
Qwen3 0.6B,CE,Relaxed,LLMReq,Gemma3,LLMReq-Gemma3,actions_with_linked_widget,10,36,30,171,48,0.9,0.16,0.7237849187849188,0.22948848541124642,0.3235820105820106,0.7203703703703703
Qwen3 0.6B,CE,Relaxed,LLMReq,Gemma3,LLMReq-Gemma3,combined_actions_and_linked_widgets,10,36,30,264,23,0.5,0.07666666666666667,0.3224260461760462,0.11824724641658281,0.07929365079365079,0.24707671957671956
Qwen3 0.6B,CE,Relaxed,LLMReq,Gemma3,LLMReq-Gemma3,combined_actions_and_widgets,10,36,36,357,27,0.4722222222222222,0.07500000000000001,0.2819453463203463,0.1101461392488673,0.06708884479717812,0.21657848324514992
Qwen3 0.6B,CE,Relaxed,LLMReq,Gemma3,LLMReq-Gemma3,widgets_all_resolved,10,36,36,185,11,0.25,0.030555555555555558,0.2,0.05168350168350169,0.0416005291005291,0.046825396825396826
Qwen3 0.6B,CE,Relaxed,LLMReq,Gemma3,LLMReq-Gemma3,widgets_functional_resolved,10,36,33,171,11,0.2727272727272727,0.03333333333333333,0.2181818181818182,0.0563820018365473,0.045382395382395385,0.05108225108225108
Qwen3 0.6B,CE,Relaxed,LLMReq,Gemma3,LLMReq-Gemma3,widgets_linked_resolved,10,36,30,92,7,0.23333333333333334,0.023333333333333334,0.19,0.040303030303030306,0.035039682539682544,0.041706349206349205
Qwen3 0.6B,CE,Relaxed,LLMReq,Gemma3,LLMReq-Gemma3,actions_all,20,36,30,172,64,0.9333333333333333,0.10666666666666667,0.8138862988862989,0.16977852293448545,0.3288314870564428,0.7224537037037037
Qwen3 0.6B,CE,Relaxed,LLMReq,Gemma3,LLMReq-Gemma3,actions_orphan,20,36,1,1,1,1.0,0.05,1.0,0.09523809523809523,0.5,0.5
Qwen3 0.6B,CE,Relaxed,LLMReq,Gemma3,LLMReq-Gemma3,actions_with_linked_widget,20,36,30,171,64,0.9333333333333333,0.10666666666666667,0.8132802382802383,0.16974887134071226,0.3295674177923736,0.7224537037037037
Qwen3 0.6B,CE,Relaxed,LLMReq,Gemma3,LLMReq-Gemma3,combined_actions_and_linked_widgets,20,36,30,264,38,0.7666666666666667,0.06333333333333334,0.42979173604173604,0.10385955912980654,0.08398200866041422,0.26649452055798806
Qwen3 0.6B,CE,Relaxed,LLMReq,Gemma3,LLMReq-Gemma3,combined_actions_and_widgets,20,36,36,357,47,0.75,0.06527777777777778,0.4027055863468567,0.10470931859905935,0.07488216582418078,0.23767821398110353
Qwen3 0.6B,CE,Relaxed,LLMReq,Gemma3,LLMReq-Gemma3,widgets_all_resolved,20,36,36,185,24,0.4722222222222222,0.03333333333333333,0.3093915343915344,0.05806147511461521,0.05323066095124919,0.06450074979486745
Qwen3 0.6B,CE,Relaxed,LLMReq,Gemma3,LLMReq-Gemma3,widgets_functional_resolved,20,36,33,171,23,0.48484848484848486,0.03484848484848485,0.3432900432900433,0.06092226028984923,0.058375903161999414,0.06783920179642104
Qwen3 0.6B,CE,Relaxed,LLMReq,Gemma3,LLMReq-Gemma3,widgets_linked_resolved,20,36,30,92,13,0.43333333333333335,0.021666666666666667,0.3003174603174603,0.039215732201239445,0.04340131001895708,0.05701489686783804
Qwen3 0.6B,CE,Relaxed,LLMReq,Gemma3,LLMReq-Gemma3,actions_all,30,36,30,172,78,0.9666666666666667,0.08666666666666667,0.918984348984349,0.1462318630275325,0.34108111532723634,0.7238425925925926
Qwen3 0.6B,CE,Relaxed,LLMReq,Gemma3,LLMReq-Gemma3,actions_orphan,30,36,1,1,1,1.0,0.03333333333333333,1.0,0.06451612903225806,0.5,0.5
Qwen3 0.6B,CE,Relaxed,LLMReq,Gemma3,LLMReq-Gemma3,actions_with_linked_widget,30,36,30,171,78,0.9666666666666667,0.08666666666666667,0.9186813186813187,0.14622186052690736,0.3418603361064571,0.7238425925925926
Qwen3 0.6B,CE,Relaxed,LLMReq,Gemma3,LLMReq-Gemma3,combined_actions_and_linked_widgets,30,36,30,264,47,0.8333333333333334,0.05222222222222222,0.5065102952602952,0.09011044002303785,0.08631613216091201,0.2693163900465242
